iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
384,CDI1724,1724,28-February-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),Vigilante Group (Ivory Coast),5,Civilians (Ivory Coast),NA,7,57,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Fratmat,National,"Following the aggression of a policeman by a youngster, the crowd lynched him, wounding him severely.",0,1575307065
384,CDI1725,1725,06-March-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),Students (Ivory Coast),5,Military Forces of the Ivory Coast (2011-) Gendarmerie,NA,1,15,Western Africa,Ivory Coast,Lacs,Iffou,NA,Mbayakro,7.457,-4.343,1,AFP,International,Mbahiakro's post was set on fire by student rioters after the murder of one of them. Several wounded were reported.,0,1585691821
384,CDI1726,1726,12-March-2018,2018,1,Battles,Armed clash,Unidentified Armed Group (Ivory Coast),NA,3,Military Forces of the Ivory Coast (2011-),Military Forces of the Ivory Coast (2011-) Gendarmerie,1,13,Western Africa,Ivory Coast,Montagnes,Guemon,NA,Bangolo,7.007,-7.475,2,Fratmat,National,"On 12 March, some unidentified men on a motorcycle opened fire on soldiers at the Beoue-Zibiao checkpoint. One of the assailants died, and one civilian was wounded.",1,1585691821
384,CDI1727,1727,13-March-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),NA,5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Montagnes,Guemon,NA,Bangolo,7.007,-7.475,2,Fratmat,National,"On 13 March, after a disagreement with police, a group of residents set fire to the Beoue-Zibiao checkpoint. They were dispersed by the security forces.",0,1585691821
384,CDI1728,1728,22-March-2018,2018,1,Protests,Protest with intervention,Protesters (Ivory Coast),EDS: Together for Democracy and Sovereignty,6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,BBC News,International,"On 22 March, opposition supporters attempting to gather for a planned march announced by the EDS platform were dispersed by police forces throwing teargas. The demonstration planned to be held 48 hours ahead of the 24 March senatorial elections.",0,1585691821
384,CDI1729,1729,06-April-2018,2018,1,Battles,Armed clash,Unidentified Armed Group (Ivory Coast),NA,3,Military Forces of the Ivory Coast (2011-),NA,1,13,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Man,7.412,-7.554,2,Xinhua,International,"On 6 April, unknown armed men attacked a military post at Baou, Bangolo-Kouibly axis. Soldiers' reprisal killed one assailant.",1,1585691821
384,CDI1730,1730,09-April-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),CEECI: Committee of Pupils and Students for the Ivory Coast,5,Rioters (Ivory Coast),CEECI: Committee of Pupils and Students for the Ivory Coast,5,55,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Fratmat,National,"On 9 April, student CEECI members clashed at the Alassane Ouattara campus in Bouake over the division of CROU funds. Several were wounded.",0,1575307065
384,CDI1732,1732,21-April-2018,2018,1,Battles,Armed clash,Malinke Ethnic Militia (Ivory Coast),NA,4,Baoule Ethnic Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Goh Djiboua,Goh,NA,Diegonefla,6.289,-5.574,1,Xinhua,International,"On 21 April, Malinke and Baoule communities clashed in Diegonefla: the conflict was triggered by a wedding ceremony. 10 wounded and several houses burned down.",0,1575307065
384,CDI1733,1733,07-May-2018,2018,1,Battles,Armed clash,Kondorobo Communal Militia (Ivory Coast),NA,4,Konankro Communal Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Lacs,Belier,NA,Kondorobo,7.114,-5.337,2,Xinhua,International,"On 7 May, clashes between Kondrobo and Konankro villages (Tiebissou department) erupted around a land issue. Several people were wounded.",0,1575307065
384,CDI1734,1734,04-June-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),CNEC: National Coordination of Higher Education Teachers and Researchers; Teachers (Ivory Coast); Students (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Fratmat,National,"On 4 June, students and teachers blocked access to the University Felix Houphouet-Boigny, protesting the bad economic conditions.",0,1575307065
384,CDI1735,1735,06-June-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AFP,International,"On 6 June, police fired tear gas at stone-throwing students in Abidjan after they blocked a key bridge to protest living conditions.",0,1585691820
384,CDI1736,1736,24-June-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),NA,5,Rioters (Ivory Coast),NA,5,55,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Fratmat,National,"On 24 June, clashes took place between candidates' supporters in Abidjan: several people were wounded.",0,1575307065
384,CDI1737,1737,07-July-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),RACI: Grouping for Ivory Coast,7,37,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,AFP,International,"On 7 July, a RACI event in Korhogo was interrupted by some youngsters who attacked the participants killing one and wounding several.",1,1575307065
384,CDI1738,1738,13-August-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Police Forces of the Ivory Coast (2011-) University Police,6,NA,NA,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Fratmat,National,"On 13 August, university police demonstrated in the court of Bouake's prefecture, Gbeke, against bad working conditions.",0,1585691820
384,CDI1739,1739,27-August-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),NA,7,37,Western Africa,Ivory Coast,Lagunes,Agneby-Tiassa,NA,Sikensi,5.669,-4.57,1,AIP (Ivory Coast),National,"On August 27, an armed group armed with Kalashnikovs and dressed in military fatigues looted a school and sequestered the guardian of the establishment, hitting him with rifle butts, tying him up and gagging him with pieces of torn curtains.",0,1575307065
384,CDI1740,1740,28-August-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,NA,NA,0,50,Western Africa,Ivory Coast,Vallee du Bandama,Hambol,NA,Atienka,8.139,-4.969,1,AIP (Ivory Coast),National,"On August 28, youth from Katiola set the village of Atienkaha on fire, Humbol, protesting the disappearance of a young driver.",0,1575307065
384,CDI1741,1741,30-August-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Women (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Vallee du Bandama,Hambol,NA,Katiola,8.137,-5.101,1,AIP (Ivory Coast),National,"On August 30, a group of women from several neighbourhoods in the city of Katiola, Hambol, marched to protest the disappearance of a young driver.",0,1575307065
384,CDI1742,1742,07-September-2018,2018,1,Protests,Protest with intervention,Protesters (Ivory Coast),NA,6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AIP (Ivory Coast),National,"On September 7, Adjame residents demonstrated against the local government decision of evicting them to extend the construction works for the fourth bridge. According to the demonstrators, police forces dispersed them with tear gas causing wounded.",0,1585691820
384,CDI1744,1744,11-September-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Women (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Blolequin,6.569,-8.002,1,AIP (Ivory Coast),National,"On September 11, women held a protest to demand garbage collection in Blolequin.",0,1575307065
384,CDI1743,1743,11-September-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),FESCI: Student Federation of Ivory Coast; Students (Ivory Coast),5,Police Forces of the Ivory Coast (2011-) University Police,NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AFP,International,"On September 11, Ivorian university police clashed with stone-throwing students protesting education fees outside the economic capital Abidjan's Houphouet-Boigny University. Police used tear-gas but there are no information about injuries.",0,1585691820
384,CDI1745,1745,20-September-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),NA,5,Rioters (Ivory Coast),NA,5,55,Western Africa,Ivory Coast,Denguele,Kabadougou,NA,Odienne,9.505,-7.564,1,AIP (Ivory Coast),National,"On September 20th, two youth groups clashed in the village of Odienne, killing one person and injuring two others.",1,1575307065
384,CDI1746,1746,26-September-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Students (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Adiake,5.286,-3.304,1,AIP (Ivory Coast),National,On Sept 26 Adiake Municipal High School students demonstrated across the city contesting the extra fees they have to pay after registration.,0,1575307065
384,CDI1747,1747,28-September-2018,2018,2,Strategic developments,Change to group/activity,Military Forces of the Ivory Coast (2011-),Military Forces of the Ivory Coast (2011-) Gendarmerie; Police Forces of the Ivory Coast (2011-),1,NA,NA,0,10,Western Africa,Ivory Coast,Comoe,Indenie-Djuablin,NA,Abengourou,6.73,-3.496,3,AIP (Ivory Coast),National,"Between Sept 28 and 30, army and police forces organized joint exercises in Abengourou, Agnibilekrou and Bettie of Indenie-Djuablin region to show cohesion ahead of the joint municipal and regional elections of October 13th.",0,1585691819
384,CDI1748,1748,02-October-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Labour Group (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Bas-Sassandra,San Pedro,NA,San-Pedro,4.748,-6.636,1,AIP (Ivory Coast),National,"On Oct 2, workers from the Rubber Company of Grand-Bereby (SOGB), who have been on strike for more than two weeks to demand an increase in wages, demonstrated in front of the entrance of the offices of the company in San Pedro.",0,1616530988
384,CDI1749,1749,13-October-2018,2018,1,Battles,Armed clash,RHDP: Rally of Houphouetistes for Democracy and Peace,NA,3,Unidentified Armed Group (Ivory Coast),NA,3,33,Western Africa,Ivory Coast,Goh Djiboua,Loh-Djiboua,NA,Lakota,5.848,-5.682,1,AFP,International,"In the night between Oct 13 and 14, a man was stabbed to death in clashes between supporters of the ruling RHDP coalition and supporters of Samy Merhy, the independent mayor of Lakota town in Lakota.",1,1575307065
384,CDI1750,1750,13-October-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),RHDP: Rally of Houphouetistes for Democracy and Peace,5,Rioters (Ivory Coast),NA,5,55,Western Africa,Ivory Coast,Goh Djiboua,Loh-Djiboua,NA,Divo,5.95,-5.25,1,AFP,International,"In the night between Oct 13 and 14, supporters of the ruling RHDP coalition and supporters of Samy Merhy, the independent mayor of Lakota town clashed in Divo. Two injured.",0,1575307065
384,CDI1751,1751,13-October-2018,2018,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),Government of the Ivory Coast (2011-),7,37,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bonoua,5.273,-3.593,1,AFP,International,"On Oct 13, electoral voting boxes were smashed up and set on fire in Bonoua, east of the commercial capital Abidjan.",0,1585691819
384,CDI1752,1752,13-October-2018,2018,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),Government of the Ivory Coast (2011-),7,37,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Sangouine,7.275,-7.779,1,AIP (Ivory Coast),National,"On October 13, after the release of the provisional results of the national elections, the buildings of the Independent Electoral Commission (CEI) in Sangouine (26 km from Man), were ransacked. Nobody was injured.",0,1585691819
384,CDI1753,1753,15-October-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,AFP,International,"In the night of Oct 15, clashes between police and rioters left some people injured in Grand-Bassam, near Ivory Coast's main city Abidjan. Riot police used teargas to disperse the crowd of demonstrators asking for the release of results for the elections in the country.",0,1585691819
384,CDI1754,1754,16-October-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,Civilians (Ivory Coast),PDCI: Democratic Party of Ivory Coast,7,57,Western Africa,Ivory Coast,Zanzan,Gontougo,NA,Tanda,7.806,-3.171,1,AIP (Ivory Coast),National,"On October 16, the vehicle of the father of PDCI candidate Vremen Serge Yvon, was destroyed by rioters in Tanda. Nobody was injured and the police intervened soon after to stop these acts of vandalism.",0,1575307065
384,CDI1755,1755,16-October-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Lagunes,Agneby-Tiassa,NA,Agboville,5.934,-4.221,1,AIP (Ivory Coast),National,"On October 16, clashes between police forces and rioters in Agboville paralyzed the city after the release of the electoral results.",0,1585691819
384,CDI1756,1756,17-October-2018,2018,1,Protests,Protest with intervention,Protesters (Ivory Coast),NA,6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Goh Djiboua,Loh-Djiboua,NA,Lakota,5.848,-5.682,1,AIP (Ivory Coast),National,"On October 17, Lakota residents protested against the elections results that gave candidate Kouyate Abdoulaye winner of the municipal elections. Police dispersed the protesters with tear gas and made some arrests.",0,1585691819
384,CDI1757,1757,17-October-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,5,Rioters (Ivory Coast),NA,5,55,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Issia,6.492,-6.586,1,AIP (Ivory Coast),National,"On October 17, clashes between supporters of the elected mayor, Fany Karim and Ginette Ross, PDCI candidate after electoral results in the city of Issia. Looting and massive destruction were reported.",0,1575307065
384,CDI1758,1758,19-October-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),Teachers (Ivory Coast),7,37,Western Africa,Ivory Coast,Sassandra Marahoue,Marahoue,NA,Bonon,6.927,-6.049,1,AIP (Ivory Coast),National,"On October 19, a teacher was killed by an unknown armed group in Bonon.",1,1575307065
384,CDI1759,1759,22-October-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Students (Ivory Coast); Teachers (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Denguele,Kabadougou,NA,Madinani,9.611,-6.942,1,AIP (Ivory Coast),National,"On Oct 22, students marched in the city of Madinani to protest teacher shortages in their school.",0,1575307065
384,CDI1760,1760,22-October-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Teachers (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Woroba,Worodougou,NA,Seguela,7.967,-6.667,1,AIP (Ivory Coast),National,"On Oct 22, the teaching staff serving in the three public secondary schools in the city of Seguela has launched a march in the streets of the city to protest the insecurity.",0,1575307065
384,CDI1762,1762,24-October-2018,2018,1,Protests,Protest with intervention,Protesters (Ivory Coast),Students (Ivory Coast); Teachers (Ivory Coast),6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Savanes,Bagoue,NA,Tengrela,10.481,-6.407,1,AIP (Ivory Coast),National,"On Oct 24, teachers and students stormed Tengrela police station after a dispute between a teacher and the police in which a woman was assaulted.",0,1585691819
384,CDI1763,1763,02-November-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),NA,7,37,Western Africa,Ivory Coast,Montagnes,Guemon,NA,Gloplou,7.645,-7.215,1,AIP (Ivory Coast),National,"On Nov 2, an unknown gunman opened fire on participants at a funeral vigil in Gloplou village in Bangolo Department, resulting in four wounded by bullets.",0,1575307065
384,CDI1916,1916,08-November-2018,2018,1,Violence against civilians,Abduction/forced disappearance,Police Forces of the Ivory Coast (2011-),NA,1,Civilians (Ivory Coast),Journalists (Ivory Coast),7,17,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Amnesty International,Other,"On November 8, in Korhogo, human rights activist Carton Noir was arrested by police forces while he was allegedly filming policemen extorting money from drivers. He was taken to an unknown destination, his where about remain unknown.",0,1585691819
384,CDI1764,1764,10-November-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Goh Djiboua,Goh,NA,Gagnoa,6.132,-5.951,1,AIP (Ivory Coast),National,"On Nov 10, people with disabilities organized a demonstration in front of the premises of the Gagnoa community rehabilitation centre for the handicapped (RACH) to demand the resignation of the board of directors of the structure.",0,1616530988
384,CDI1765,1765,21-November-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),Students (Ivory Coast),5,Rioters (Ivory Coast),NA,5,55,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Danane,7.263,-8.16,1,AIP (Ivory Coast),National,"On Nov 21, students clashed in the streets with drivers in Zouan-hounien, in western Cote d'Ivoire, after the death of a 12-year-old, at the Zouan-Hounien Municipal High School who was reportedly beaten by a driver.",0,1575307065
384,CDI1766,1766,23-November-2018,2018,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),NA,7,37,Western Africa,Ivory Coast,Comoe,Indenie-Djuablin,NA,Bettie,6.076,-3.409,2,Fratmat,National,"On 23 Nov 2018, unidentified armed assailants ambushed three cars and about a dozen motorcycles on the road between Bettie, Yakasse and Attobrou. The passengers were stripped of their possessions.",0,1575307065
384,CDI1767,1767,26-November-2018,2018,2,Battles,Armed clash,Abidjan Communal Militia (Ivory Coast),NA,4,Abidjan Communal Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Soir Info,National,"On or around 26 Nov 2018, several young people attacked each other with machetes over the control of a smoking room in Kpimbly neighbourhood, Yopougon, Abidjan. The clash resulted in the death of one of the youth involved.",1,1575923567
384,CDI1768,1768,26-November-2018,2018,1,Violence against civilians,Attack,Duekoue Communal Militia (Ivory Coast),NA,4,Civilians (Ivory Coast),Students (Ivory Coast),7,47,Western Africa,Ivory Coast,Montagnes,Guemon,NA,Duekoue,6.742,-7.349,1,AIP (Ivory Coast); Fratmat,National,"On 26 Nov 2018, a group of youth aggressors involving drivers and apprentice drivers also known as 'gnambro' armed with knives and machetes ransacked a high school in Duekoue. The attack was allegedly a retaliation for a teachers' strike the week before, during which students damaged vehicles. One student was allegedly killed and about a dozen others wounded, including four with bullet wounds.",1,1604354623
384,CDI1769,1769,27-November-2018,2018,1,Violence against civilians,Attack,Unidentified Communal Militia (Ivory Coast),NA,4,Civilians (Ivory Coast),NA,7,47,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Soir Info,National,"On 27 Nov 2018, a man was stabbed to death by unidentified assailants in Angre, Abidjan. The attack was allegedly carried out as a settlement for a previous conflict.",1,1575923567
384,CDI1772,1772,27-November-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),Students (Ivory Coast),7,37,Western Africa,Ivory Coast,Vallee du Bandama,Hambol,NA,Dabakala,8.366,-4.428,1,Atoo,National,"On 27 November, a student went missing in Dabakala. He was found dead a week later, on 7 December.",1,1575307065
384,CDI1771,1771,28-November-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),Teachers (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Denguele,Kabadougou,NA,Odienne,9.505,-7.564,1,AIP (Ivory Coast),National,"On 28 Nov 2018, trainee teachers staged a sit-in in front of Odienne's treasury offices, protesting against the non-payment of their scholarships during the entire year.",0,1575307065
384,CDI1770,1770,28-November-2018,2018,1,Violence against civilians,Attack,Police Forces of the Ivory Coast (2011-) Prison Guards,NA,1,Civilians (Ivory Coast),Students (Ivory Coast),7,17,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Fratmat,National,"During the night from 28 to 29 Nov 2018, a row erupted between students of Bouake campus 2 and prison guards in Bouake. The prison guards used their Kalashnikovs and machetes, which resulted in eight people wounded, including five with bullet wounds and three stabbed.",0,1585691819
384,CDI1774,1774,10-December-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,NA,NA,0,50,Western Africa,Ivory Coast,Vallee du Bandama,Hambol,NA,Dabakala,8.366,-4.428,1,Atoo,National,"On 10 Dec 2018, students from Dabakala high school demonstrated against the killing of one of their peers in Dabakala. The demonstrators threw stones and blocked the main road. The student, who had been missing since 27 Nov, was found dead on 7 Dec.",0,1575307065
384,CDI1773,1773,10-December-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Atoo,National,"On 10 Dec 2018, ex-combatants from Cell 39 who claim 18 million CFA from the Ivorian government gathered near the northern corridor of Bouake and started to barricade the roads. Police dispersed them with teargas.",0,1585691819
384,CDI1777,1777,16-December-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),RHDP: Rally of Houphouetistes for Democracy and Peace,5,Rioters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,5,55,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,2,Jeune Afrique,Regional,"On Dec 16, in Mondoukou, PDCI militants clashed with RHDP militants in the village polling station, reportedly a primary school.",0,1575307065
384,CDI1775,1775,16-December-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),Journalists (Ivory Coast); Government of the Ivory Coast (2011-),7,37,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,Agence de Presse Africaine,Regional,"On Dec 16, unidentified armed men destroyed urns and shot in the air in Bassam1 during municipal elections. They also assaulted RTI journalists covering the elections and destroyed a camera. Another source mentions attacks in 15 polling stations in total in Grand-Bassam",0,1585691819
384,CDI1776,1776,16-December-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),NA,5,Civilians (Ivory Coast),Government of the Ivory Coast (2011-),7,57,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,2,Agence de Presse Africaine,Regional,"On Dec 16, unidentified men (assumed unarmed) destroyed urns in 15 polling stations in total in Grand-Bassam",0,1585691819
384,CDI1778,1778,16-December-2018,2018,1,Battles,Armed clash,Unidentified Armed Group (Ivory Coast),NA,3,Police Forces of the Ivory Coast (2011-),PDCI: Democratic Party of Ivory Coast,1,13,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Jeune Afrique; Soir Info,National-Regional,"On Dec 16, unknown gunmen clashed with Police forces and PDCI militants after attempting to attack candidate Emmou Sylvestre headquarters in Port-Bouet for the second time, the same day. 5 of them were arrested.",0,1585691819
384,CDI1779,1779,16-December-2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ivory Coast),NA,3,Civilians (Ivory Coast),PDCI: Democratic Party of Ivory Coast,7,37,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Afrique sur 7,Regional,"On Dec 16, in the morning, a group of unidentified men beat and molested a PDCI militant in Port-Bouet while he was on his way to a polling station.",0,1575923566
384,CDI1780,1780,16-December-2018,2018,1,Riots,Mob violence,Rioters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,5,Civilians (Ivory Coast),PDCI: Democratic Party of Ivory Coast,7,57,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,AIP (Ivory Coast),National,"On Dec 16, around 30 unidentified men threw stones at PDCI candidate Emmou Sylvestre headquarters in Port-Bouet, breaking a window. They also reportedly stole mobile phones and injured several.",0,1575923566
384,CDI1781,1781,17-December-2018,2018,2,Riots,Mob violence,Rioters (Ivory Coast),RHDP: Rally of Houphouetistes for Democracy and Peace,5,Civilians (Ivory Coast),PDCI: Democratic Party of Ivory Coast,7,57,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,Agence de Presse Africaine,Regional,"Around Dec 17, young RHDP militants damaged the cars and took the mobile phones of PDCI supervisors in Grand-Bassam. They were accused of organizing fraud.",0,1575307065
384,CDI1782,1782,17-December-2018,2018,1,Protests,Peaceful protest,Protesters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,6,NA,NA,0,60,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,Agence de Presse Africaine,Regional,"On Dec 17, in the afternoon, in Grand-Bassam, France neighbourhood, around 200 people protested to demand continuation of votes in polling stations where urns were destroyed by unidentified men.",0,1575307065
384,CDI1783,1783,17-December-2018,2018,1,Protests,Protest with intervention,Protesters (Ivory Coast),RHDP: Rally of Houphouetistes for Democracy and Peace,6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Sassandra Marahoue,Haut-Sassandra,NA,Daloa,6.875,-6.452,1,Soir Info,National,"On Dec 17, early in the morning, police dispersed a group of RHDP supporters who had gathered in front of the mosque to prevent the handover of power following the PDCI candidate's victory.",0,1585691819
384,CDI1784,1784,18-December-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),Former Military Forces of the Ivory Coast (2011-),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Agence de Presse Africaine,Regional,"On Dec 18, in Abidjan, newly retired soldiers protested close the Ministry of Defense to demand end of career indemnities, barricading the street. They were dispersed reportedly peacefully by Police Forces.",0,1585691819
384,CDI1785,1785,19-December-2018,2018,1,Protests,Peaceful protest,Protesters (Senegal),PDCI: Democratic Party of Ivory Coast,6,NA,NA,0,60,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,Agence de Presse Africaine,Regional,"On Dec 19, hundreds of Grand Bassam inhabitants, among whom PDCI militants, wearing white tee-shirts marched to demand to the losing candidate Philippe Ezaley to accept the Sunday elections results.",0,1575307065
384,CDI1786,1786,21-December-2018,2018,1,Riots,Violent demonstration,Rioters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,5,Rioters (Ivory Coast),RHDP: Rally of Houphouetistes for Democracy and Peace,5,55,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,Soir Info; Jeune Afrique,National-Regional,"On Dec 21, in Grand Bassam, in France neighbourhood, a group of PDCI militants marched towards the Prefecture to protest against electoral irregularities, following the destruction of polling stations during the elections in the city. A group of crudely armed RHDP militants built barricades to prevent access to the Prefecture and clashed with PDCI militants. Several people were reportedly injured.",0,1575307065
384,CDI1787,1787,25-December-2018,2018,1,Protests,Protest with intervention,Rioters (Ivory Coast),NA,5,Protesters (Ivory Coast),NA,6,56,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,AIP (Ivory Coast),National,"On Dec 25, in Grand Bassam, more than 6,500 people marched to claim their voting right, following the destruction of polling stations during municipal elections on Dec 16. Unknown crudely armed men interrupted the march and reportedly threw stones at the protesters, injuring 7 and leading to destructions of goods.",0,1575307065
